-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3947,-8.4239,-0.3996,-0.4284,-0.2118,-0.1967
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
-4.3875,-9.8845,0.4226,-1.0218,3.7889,-0.5965
0.941,-10.2682,1.3863,1.1369,0.2164,0.6643
-0.4534,-9.702,-0.8043,1.6707,2.5918,-0.3551
-1.7557,-10.5174,0.5856,0.5006,0.846,0.017
-1.252,-12.411,1.8855,-0.5288,-0.0318,0.3598
1.0992,-8.991,-4.7139,-0.1495,-0.2689,-0.297
-4.0397,-12.8635,-0.4738,-1.6154,-1.5299,-2.233
-1.9726,-6.743,-1.3223,-1.069,-0.3153,-1.4793
-5.2561,-5.2561,0.9832,-0.2114,0.2011,-1.4633
8.0264,-16.5144,-3.4089,0.6774,-0.8485,1.0551
-4.5808,-15.6443,-0.8019,0.3702,-0.7507,0.2259
-3.1313,-7.1979,-0.0081,0.2321,0.3302,0.1096
-2.6154,-7.9651,0.5785,-0.7367,0.1779,0.6012
-0.8737,-8.5756,1.4812,0.9001,-2.8036,0.9769
0.1235,-10.6765,1.0298,1.0914,-0.7985,0.7709
-1.3825,-11.1685,-1.4758,1.9698,2.2071,0.2355
1.5132,-12.824,-1.7677,0.4171,2.3234,0.3715
-2.7661,-13.0884,-1.034,-2.2832,0.4464,-2.7989
-5.2717,-11.3803,2.016,-1.742,-0.1582,-2.3388
-5.056,-6.3526,0.97,0.204,0.2654,-1.4172
-3.8506,-4.8072,-0.8833,0.5204,-0.1868,0.6805
-0.4893,-11.1171,-2.8738,0.3317,0.58,-0.0367
-3.8219,-10.5676,-1.2541,0.1628,-0.3297,-0.0999
-2.8463,-12.7005,0.6778,-0.7747,0.4193,0.6382
-1.3083,-7.6119,1.3086,0.0667,-2.3534,0.7057
-1.0819,-9.0664,1.535,1.4753,-1.0106,0.4193
-1.8685,-10.911,-0.5348,1.7195,0.8202,0.7034
0.2791,-10.8177,-4.6609,2.5582,0.4783,0.7953
2.0076,-12.551,-1.2099,-2.0766,0.2943,-1.0919
-5.3363,-14.7775,6.2596,-2.6236,-1.154,-2.9202
-2.4814,-5.8917,-1.8538,0.2808,-0.2448,-1.3671
-2.8857,-6.5273,-1.6804,0.1817,-0.259,-0.6431
7.7306,-13.852,-1.3621,0.2098,-1.1018,0.5114
-1.6672,-13.4943,-2.857,0.1005,0.4623,-0.0231
-3.7789,-12.5545,0.3547,0.0365,0.5459,-0.0499
-1.9259,-6.1947,1.2284,-0.529,-2.2473,0.5769
-1.7874,-8.8184,1.6642,1.6081,-1.5826,0.6962
-0.4848,-9.9688,0.4178,1.3246,1.1472,0.8706
0.0482,-11.0749,-1.5374,1.9772,0.0128,0.9512
0.4382,-12.0571,-2.4957,-1.8457,0.6735,-0.9977
1.8476,-10.8362,-1.491,-1.8457,0.6735,-0.9977
-4.5924,-10.6155,2.3892,0.1941,0.2973,-1.3032
-4.8269,-4.7698,0.7869,0.1645,-0.2596,-0.5808
0.5471,-10.882,-4.0116,0.3302,-0.6583,0.6643
-3.5737,-16.124,-0.7286,0.0447,0.4172,-0.2101
-2.5648,-6.1481,-1.057,0.2509,0.3812,-0.1067
-2.4317,-7.9525,0.7678,-0.797,-1.7292,0.6874
-1.4037,-8.9716,1.1109,1.0074,-2.2009,1.0261
0.7564,-10.0271,0.213,2.1771,1.2487,0.8167
0.0571,-10.6002,-2.9629,1.7447,2.9857,0.234
0.9553,-11.2493,-2.0444,-2.3304,0.3618,-1.1617
-3.8351,-15.7304,2.1861,-2.8322,-0.877,-2.8143
-3.4735,-7.0899,2.8573,0.0657,-2.4944,-1.2803
-6.2327,-8.0566,0.4609,1.0681,-1.7386,-0.8695
-2.6318,-11.4042,-7.6989,-0.7929,-2.7781,0.855
-1.3137,-10.5942,1.6421,-0.7213,-1.6956,0.0363
-2.7329,-9.7143,0.9464,1.3765,0.0385,-0.2599
-2.5322,-9.583,-0.2426,-0.4592,-1.751,0.5922
-1.7055,-9.5997,1.3478,-0.3155,-1.9775,0.4801
-1.8625,-9.7687,0.3583,0.2123,0.7848,-0.026
-1.7836,-9.5865,0.2827,0.3404,0.2219,-0.0996
-1.9283,-9.2629,-0.064,0.2537,0.5711,-0.2766
-1.9283,-9.2629,-0.064,0.2537,0.5711,-0.2766
-2.5155,-9.5617,0.0458,0.0892,0.6339,0.0241
-1.4671,-9.5276,-0.7615,-0.036,-0.4894,-0.0246
-1.7764,-10.019,-0.7101,-0.1762,-0.8265,0.0113
-2.6895,-9.2462,0.9003,-0.1006,-0.084,-0.365
-3.1217,-9.6096,0.6093,0.1579,0.3004,0.0342
-0.3173,-9.8593,0.0365,0.281,-0.5867,0.3005
-0.9571,-9.6455,-1.1082,0.1755,0.2604,-0.0382
-1.27,-9.3724,-0.0999,-0.1052,-0.4679,0.0593
-1.6038,-9.6787,0.1319,-0.1639,-0.7097,-0.0255
-1.8093,-9.4917,0.5994,-0.1855,-0.9554,-0.0005
-2.1691,-9.2656,0.7872,-0.2787,-0.6425,-0.0791
-1.9774,-10.2574,1.1291,-0.0037,-1.0891,0.2077
0.9817,-9.8336,-2.7697,0.647,-0.2816,0.2272
0.2408,-10.4369,-0.8665,-0.7226,-2.0069,0.2175
0.8046,-11.0498,0.2192,-1.142,-3.3477,0.3039
2.4852,-11.1984,2.2424,-1.8929,-5.3516,0.5638
0.0721,-9.3236,2.3477,-1.9845,-2.9545,0.117
-1.4183,-9.9703,3.6153,-1.1928,-0.8184,-1.4488
-4.5209,-11.051,1.0609,0.1829,0.1009,-1.6427
-5.6186,-10.3184,-2.2155,2.6329,-3.4276,-0.5629
-2.9061,-7.6513,1.4605,-1.3588,-3.3366,0.722
-2.8546,-13.6032,0.6287,-0.0548,-1.0905,0.8818
-0.0272,-7.2541,0.8201,0.4942,-1.4515,0.4496
-1.4578,-9.4938,-0.2091,0.4592,0.2617,-0.0568
-3.3036,-9.8121,1.3744,-0.4919,-0.1568,-0.5217
-3.4543,-9.198,1.1447,-0.1355,0.483,-0.2614
-1.6887,-9.9978,0.2815,0.1828,0.0026,0.6748
0.2515,-9.7271,0.4971,0.6322,-0.4699,0.7017
-0.1376,-9.9365,-0.0583,0.2448,0.7691,-0.2874
-2.2394,-9.6446,-0.0966,0.0249,0.5209,-0.4029
-2.5208,-9.5812,0.9341,-0.3095,-0.323,-0.053
-1.4459,-9.6111,0.3811,-0.0741,0.1504,0.1171
-1.416,-9.387,0.4911,0.1381,-0.0562,-0.0489
-1.981,-9.6996,0.1666,0.062,0.1784,-0.0524
-1.8769,-9.7929,0.6538,-0.0727,-0.1759,0.0342
-1.7103,-9.5381,0.6311,-0.0076,0.0618,0.0728
-1.404,-9.6673,0.3428,0.0944,0.2054,0.1138
0.0625,-9.9305,-0.2991,0.3538,0.3401,0.0985
-2.0719,-13.3687,-1.4889,0.005,2.1778,-0.8017
1.2332,-10.6849,-0.3924,-0.4132,0.5818,-0.9419
0.1187,-8.3937,-2.6154,-0.0548,0.0883,-0.6936
1.3481,-8.0094,-0.8306,-0.2243,-0.0803,-0.0597
1.6259,-10.218,-0.0667,0.031,0.159,0.0412
-3.8375,-9.0975,-4.3355,0.146,0.8033,0.2213
-3.0846,-10.9851,-0.2572,-0.5169,0.3349,1.3141
-0.6317,-7.995,0.8345,-0.3257,-1.9625,1.4401
-0.4705,-9.2136,0.5916,0.6307,0.108,0.4748
-1.2969,-9.9951,1.4539,1.0998,0.9859,0.0058
-2.0919,-10.1327,0.3787,1.2176,2.0111,0.2272
0.6221,-12.1648,-1.1076,-0.0275,0.2124,0.5458
-0.3984,-10.6579,-2.1972,-1.9924,0.969,-2.7183
-2.9201,-9.5725,-0.7334,-0.8295,0.7707,-1.9521
-1.0184,-6.775,-1.4898,-0.2486,-0.888,-0.795
-1.2823,-8.9716,-1.9735,0.5508,-0.1996,0.7402
11.0587,-16.194,-4.7844,-0.0628,0.1043,-0.23
-3.5859,-7.9113,0.2994,-0.175,-0.814,0.1028
-3.0117,-8.4577,0.05,-1.2748,-0.1135,0.7677
-2.4882,-8.8801,0.4068,-0.0122,-2.5225,0.8746
-0.3664,-9.6302,1.9023,1.2252,-1.9623,0.7593
0.0562,-10.4094,0.2097,1.9214,2.3832,0.5072
1.6107,-13.1498,-2.0339,0.5925,2.205,0.6585
1.7976,-11.3324,-1.322,-1.9714,0.7894,-2.575
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-3.0326,-13.0938,0.1223,-1.8092,-0.5577,-2.712
-5.5256,-11.6764,2.9073,2.1584,0.0409,0.8976
-3.7092,-9.3392,0.684,-0.9367,0.6496,0.4902
-2.0677,-9.1816,0.7657,0.0678,-1.6195,0.9705
-2.0677,-9.1816,0.7657,0.728,-1.6023,1.2496
0.1026,-10.9029,0.0069,2.2218,0.9864,0.6557
1.1124,-11.5786,-2.1685,-0.0231,1.3565,-0.146
0.2919,-10.3938,-3.8973,-2.0135,0.3364,-2.1413
-5.5582,-13.8218,3.236,-2.3537,-0.586,-2.8653
-2.9025,-6.376,-2.1763,0.1918,-0.4331,-1.0407
-4.4659,-5.0602,0.3135,0.1182,-0.6348,-0.3091
5.8499,-14.6653,-5.3824,0.2784,-0.5111,0.2865
-2.9022,-15.0643,-1.7653,-0.1106,0.1484,-0.0365
-2.6267,-4.9286,-0.0891,-0.9618,-0.6081,0.3945
-2.9515,-7.4294,1.0011,-1.3964,-0.5189,0.3176
-1.8718,-9.4666,0.2943,0.6849,-1.2176,1.0526
-1.4856,-9.8728,1.7177,1.0297,-0.5869,0.3286
-1.4955,-10.8323,0.3416,1.7844,2.7323,-0.2063
-0.1989,-9.5928,-2.3366,-0.4882,0.8349,0.7188
-3.288,-13.5051,-7.2918,-2.0637,1.1739,-1.4711
-2.3243,-8.7494,1.8939,-2.0637,1.1739,-1.4711
-0.3643,-5.0088,-1.9454,-0.5856,1.8008,-0.999
-0.5025,-8.9551,-0.8818,0.9792,-0.0481,0.575
2.0512,-10.474,-5.604,0.5571,-1.2121,0.0605
-1.3851,-9.8441,-0.3467,0.0878,-1.0659,-0.0999
-2.4503,-10.7447,-2.1808,0.7681,0.5834,0.0284
-3.1232,-8.269,1.1719,0.381,1.0858,0.168
-2.6662,-9.6541,-0.1869,0.2367,0.1324,0.1248
-2.9746,-10.1593,0.9951,-0.3757,2.3214,0.2172
-1.1282,-9.4316,5.6058,-0.596,-0.5899,0.6556
-0.7044,-11.3097,0.7699,1.3344,6.015,0.815
0.1358,-10.8126,-0.6006,1.2774,2.7441,0.771
0.8237,-8.645,1.1964,1.3504,1.9474,-0.4548
-2.7772,-9.9784,-4.992,0.5053,4.8801,-1.1411
1.2093,-7.8329,1.6226,-1.3252,-0.4004,0.9586
-0.6461,-6.5752,2.8002,0.8628,1.4624,0.6903
4.3026,-11.0124,-10.879,2.1697,3.8372,0.5391
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
4.3026,-11.0124,-10.879,-0.314,-0.9415,0.2999
0.6843,-9.6637,-0.2432,0.6573,-0.5452,1.6736
0.6843,-9.6637,-0.2432,0.6573,-0.5452,1.6736
0.6843,-9.6637,-0.2432,0.6573,-0.5452,1.6736
0.6843,-9.6637,-0.2432,0.6573,-0.5452,1.6736
0.6843,-9.6637,-0.2432,0.6573,-0.5452,1.6736
-2.6758,-13.5278,-0.3945,-1.328,0.8129,-2.8432
-2.6758,-13.5278,-0.3945,-1.328,0.8129,-2.8432
-5.0533,-12.5225,0.0918,-0.2992,0.5116,-1.8159
-4.1617,-5.3916,-1.9271,0.3271,-0.7275,1.4912
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
-0.6829,-14.0432,-0.5124,0.0208,-1.257,0.6081
